url,living_meters,kitchen_meters,year_of_construction
https://www.cian.ru/sale/flat/300938173/,26.0,12.0,2021
https://www.cian.ru/sale/flat/301743446/,11.3,16.8,0
https://www.cian.ru/sale/flat/301853939/,30.6,8.7,1977
https://www.cian.ru/sale/flat/301558127/,38.6,12.3,2003
https://www.cian.ru/sale/flat/301700351/,32.0,9.0,1966
https://www.cian.ru/sale/flat/301314745/,32.5,9.5,1993
https://www.cian.ru/sale/flat/297844030/,31.0,13.0,0
https://www.cian.ru/sale/flat/301269836/,6.0,0,1965
https://www.cian.ru/sale/flat/301033530/,10.0,0,2023
https://www.cian.ru/sale/flat/299048582/,31.0,10.0,2014
https://www.cian.ru/sale/flat/300617244/,20.0,20.0,2024
https://www.cian.ru/sale/flat/300206682/,22.8,10.2,0
https://www.cian.ru/sale/flat/300986703/,30.6,6.8,1981
https://www.cian.ru/sale/flat/301959536/,26.3,6.0,1961
https://www.cian.ru/sale/flat/301833403/,26.3,6.0,1961
https://www.cian.ru/sale/flat/296383351/,37.0,13.0,2018
https://www.cian.ru/sale/flat/296414083/,22.0,12.0,0
https://www.cian.ru/sale/flat/301674262/,9.0,0,1996
https://www.cian.ru/sale/flat/298055188/,20.2,6.0,0
https://www.cian.ru/sale/flat/299464659/,33.0,11.0,2015
https://www.cian.ru/sale/flat/294664898/,19.0,0,2023
https://www.cian.ru/sale/flat/299980175/,24.0,6.5,1972
https://www.cian.ru/sale/flat/298726692/,5.5,0,1967
https://www.cian.ru/sale/flat/301706877/,11.3,18.4,0
https://www.cian.ru/sale/flat/290484096/,24.0,9.0,0
https://www.cian.ru/sale/flat/297843644/,28.1,22.2,0
https://www.cian.ru/sale/flat/301334172/,32.7,5.9,0
https://www.cian.ru/sale/flat/297843906/,28.1,22.2,0
https://www.cian.ru/sale/flat/298468727/,22.0,17.6,2023
https://www.cian.ru/sale/flat/297850795/,34.0,13.0,2016
https://www.cian.ru/sale/flat/301897169/,27.0,6.0,1973
https://www.cian.ru/sale/flat/301023398/,12.0,0,2023
https://www.cian.ru/sale/flat/301109885/,25.0,20.0,2021
https://www.cian.ru/sale/flat/298264516/,10.0,0,2023
https://www.cian.ru/sale/flat/301994472/,8.0,0,2017
https://www.cian.ru/sale/flat/301688507/,31.8,6.4,0
https://www.cian.ru/sale/flat/299932408/,27.0,6.0,1960
https://www.cian.ru/sale/flat/299107562/,27.0,6.0,1970
https://www.cian.ru/sale/flat/301758231/,39.2,11.4,2014
https://www.cian.ru/sale/flat/301250185/,30.0,7.0,1975
https://www.cian.ru/sale/flat/301622151/,34.6,10.0,1991
https://www.cian.ru/sale/flat/299616814/,33.0,10.0,2001
https://www.cian.ru/sale/flat/299894310/,35.0,9.3,1977
https://www.cian.ru/sale/flat/299076373/,33.8,12.8,2020
https://www.cian.ru/sale/flat/293200868/,26.0,14.4,0
https://www.cian.ru/sale/flat/300143806/,26.2,13.2,0
https://www.cian.ru/sale/flat/299938064/,31.0,10.2,2005
https://www.cian.ru/sale/flat/299111468/,31.0,8.0,1958
https://www.cian.ru/sale/flat/300928269/,34.1,10.1,1988
https://www.cian.ru/sale/flat/298338000/,41.1,17.1,2010
https://www.cian.ru/sale/flat/301186651/,30.0,12.0,2008
https://www.cian.ru/sale/flat/300979509/,30.0,6.0,1969
https://www.cian.ru/sale/flat/299066218/,29.0,9.0,2015
https://www.cian.ru/sale/flat/301131642/,32.5,10.0,1980
https://www.cian.ru/sale/flat/301783336/,8.0,0,1969
https://www.cian.ru/sale/flat/300186533/,30.0,6.0,1969
https://www.cian.ru/sale/flat/300825601/,40.0,21.0,2016
https://www.cian.ru/sale/flat/301809449/,30.6,11.7,2015
https://www.cian.ru/sale/flat/301681016/,23.7,16.7,0
https://www.cian.ru/sale/flat/297948750/,27.5,12.0,2016
https://www.cian.ru/sale/flat/301790761/,32.0,9.4,2007
https://www.cian.ru/sale/flat/299901814/,25.0,5.4,1961
https://www.cian.ru/sale/flat/301718489/,34.0,12.8,2011
https://www.cian.ru/sale/flat/301928920/,33.0,10.0,1961
https://www.cian.ru/sale/flat/298320303/,55.0,10.0,0
https://www.cian.ru/sale/flat/299849082/,23.2,11.5,0
https://www.cian.ru/sale/flat/299730544/,26.4,14.0,0
https://www.cian.ru/sale/flat/298006529/,22.3,5.0,0
https://www.cian.ru/sale/flat/301564923/,12.6,15.4,0
https://www.cian.ru/sale/flat/291280710/,27.0,10.9,0
https://www.cian.ru/sale/flat/301377720/,30.0,11.0,0
https://www.cian.ru/sale/flat/300752408/,48.0,14.0,0
https://www.cian.ru/sale/flat/301299409/,22.6,7.5,1964
https://www.cian.ru/sale/flat/299131592/,25.1,6.5,0
https://www.cian.ru/sale/flat/298797684/,49.1,2.0,0
https://www.cian.ru/sale/flat/300733343/,31.5,8.3,2004
https://www.cian.ru/sale/flat/299853615/,29.6,16.2,2021
https://www.cian.ru/sale/flat/298989856/,33.7,18.3,2023
https://www.cian.ru/sale/flat/301621250/,24.0,7.6,2017
https://www.cian.ru/sale/flat/301023848/,10.1,0,1985
https://www.cian.ru/sale/flat/295298480/,32.5,9.2,2002
https://www.cian.ru/sale/flat/295836312/,24.3,22.0,0
https://www.cian.ru/sale/flat/299929535/,30.0,9.0,2010
https://www.cian.ru/sale/flat/301993052/,33.0,10.0,1986
https://www.cian.ru/sale/flat/299856835/,34.0,10.5,2021
https://www.cian.ru/sale/flat/302030229/,10.0,16.0,2022
https://www.cian.ru/sale/flat/300501831/,30.6,15.3,2012
https://www.cian.ru/sale/flat/301168458/,11.5,0,2021
https://www.cian.ru/sale/flat/301783312/,14.3,0,2019
https://www.cian.ru/sale/flat/299389260/,34.0,13.0,2015
https://www.cian.ru/sale/flat/298524445/,10.0,0,2009
https://www.cian.ru/sale/flat/298169137/,10.0,0,2007
https://www.cian.ru/sale/flat/299730387/,44.2,6.2,0
https://www.cian.ru/sale/flat/300787656/,10.0,10.0,2022
https://www.cian.ru/sale/flat/297012529/,32.7,10.0,2009
https://www.cian.ru/sale/flat/300156175/,33.6,11.8,2019
https://www.cian.ru/sale/flat/293201043/,28.7,17.6,0
https://www.cian.ru/sale/flat/301109863/,38.0,9.0,2009
https://www.cian.ru/sale/flat/300560474/,28.6,9.2,2020
https://www.cian.ru/sale/flat/301200932/,22.0,5.0,1962
https://www.cian.ru/sale/flat/301856291/,15.7,21.5,2023
https://www.cian.ru/sale/flat/298844641/,33.0,10.4,2004
https://www.cian.ru/sale/flat/302020426/,27.0,5.5,1970
https://www.cian.ru/sale/flat/293202451/,28.4,5.5,0
https://www.cian.ru/sale/flat/301919837/,21.9,5.6,0
https://www.cian.ru/sale/flat/300616522/,21.3,18.7,0
https://www.cian.ru/sale/flat/290430036/,30.9,11.9,0
https://www.cian.ru/sale/flat/299131556/,21.4,20.8,0
https://www.cian.ru/sale/flat/299292593/,20.4,9.7,0
https://www.cian.ru/sale/flat/301555673/,12.9,25.5,0
https://www.cian.ru/sale/flat/301872009/,32.4,9.2,1983
https://www.cian.ru/sale/flat/299292598/,20.7,13.8,0
https://www.cian.ru/sale/flat/300522255/,47.2,5.0,2024
https://www.cian.ru/sale/flat/301060996/,34.0,14.0,0
https://www.cian.ru/sale/flat/299595089/,25.0,8.0,1959
https://www.cian.ru/sale/flat/299547468/,23.4,10.0,0
https://www.cian.ru/sale/flat/292533889/,46.0,4.8,0
https://www.cian.ru/sale/flat/300112199/,31.4,5.2,1963
https://www.cian.ru/sale/flat/299384240/,32.3,7.0,0
https://www.cian.ru/sale/flat/301809453/,24.3,5.0,0
https://www.cian.ru/sale/flat/296923306/,36.0,12.0,2021
https://www.cian.ru/sale/flat/286532111/,38.0,14.0,1957
https://www.cian.ru/sale/flat/293202674/,26.7,5.5,0
https://www.cian.ru/sale/flat/298525361/,23.0,17.6,0
https://www.cian.ru/sale/flat/299166296/,32.0,5.2,2023
https://www.cian.ru/sale/flat/300151355/,30.9,22.4,0
https://www.cian.ru/sale/flat/297678003/,41.4,11.1,0
https://www.cian.ru/sale/flat/299270701/,32.6,12.0,2019
https://www.cian.ru/sale/flat/301674687/,30.0,10.0,1961
https://www.cian.ru/sale/flat/299131727/,21.8,21.1,0
https://www.cian.ru/sale/flat/298334680/,30.6,6.5,0
https://www.cian.ru/sale/flat/301555196/,32.0,15.7,0
https://www.cian.ru/sale/flat/300622649/,33.2,11.0,2012
https://www.cian.ru/sale/flat/299432509/,42.1,10.1,1955
https://www.cian.ru/sale/flat/301556978/,31.5,13.3,0
https://www.cian.ru/sale/flat/301273973/,24.6,6.3,1964
https://www.cian.ru/sale/flat/300544485/,30.0,12.0,2007
https://www.cian.ru/sale/flat/300706333/,14.6,20.0,0
https://www.cian.ru/sale/flat/299111448/,33.4,12.0,2006
https://www.cian.ru/sale/flat/300135564/,24.0,5.0,0
https://www.cian.ru/sale/flat/301964136/,22.0,11.0,2021
https://www.cian.ru/sale/flat/298660598/,31.0,9.0,2022
https://www.cian.ru/sale/flat/301489360/,35.0,13.0,2015
https://www.cian.ru/sale/flat/301556283/,26.9,12.7,0
https://www.cian.ru/sale/flat/297550747/,34.7,15.1,0
https://www.cian.ru/sale/flat/281024699/,20.0,7.0,0
https://www.cian.ru/sale/flat/299652366/,23.0,10.0,2021
https://www.cian.ru/sale/flat/298794336/,25.0,20.0,2012
https://www.cian.ru/sale/flat/301159072/,31.8,10.6,0
https://www.cian.ru/sale/flat/301310364/,31.0,8.4,1959
https://www.cian.ru/sale/flat/301302550/,32.1,9.5,1981
https://www.cian.ru/sale/flat/288331168/,29.8,7.0,0
https://www.cian.ru/sale/flat/297903387/,20.0,11.0,0
https://www.cian.ru/sale/flat/298008152/,17.4,16.2,0
https://www.cian.ru/sale/flat/301495114/,36.3,10.0,1975
https://www.cian.ru/sale/flat/300298593/,33.7,13.0,1999
https://www.cian.ru/sale/flat/301175632/,25.6,8.3,0
https://www.cian.ru/sale/flat/300344494/,20.0,6.0,0
https://www.cian.ru/sale/flat/301737385/,15.0,20.0,2023
https://www.cian.ru/sale/flat/297474361/,39.5,5.3,0
https://www.cian.ru/sale/flat/295835777/,27.7,28.3,0
https://www.cian.ru/sale/flat/293202768/,25.8,3.2,0
https://www.cian.ru/sale/flat/298671589/,12.0,18.0,0
https://www.cian.ru/sale/flat/297469165/,35.3,16.4,2015
https://www.cian.ru/sale/flat/285542196/,29.0,15.0,2021
https://www.cian.ru/sale/flat/296745411/,18.2,15.5,0
https://www.cian.ru/sale/flat/300575344/,23.2,22.1,0
https://www.cian.ru/sale/flat/297687930/,33.4,5.0,0
https://www.cian.ru/sale/flat/301406149/,52.3,9.4,1956
https://www.cian.ru/sale/flat/298407613/,10.5,0,2020
https://www.cian.ru/sale/flat/292944249/,25.3,8.5,0
https://www.cian.ru/sale/flat/301595544/,35.0,6.0,0
https://www.cian.ru/sale/flat/298599931/,9.0,0,1953
https://www.cian.ru/sale/flat/300973947/,34.6,20.0,2013
https://www.cian.ru/sale/flat/301888016/,29.0,18.0,2018
https://www.cian.ru/sale/flat/300813354/,34.2,14.1,2023
https://www.cian.ru/sale/flat/301569594/,30.5,10.0,2010
https://www.cian.ru/sale/flat/295834406/,30.5,12.0,0
https://www.cian.ru/sale/flat/295719676/,46.1,10.0,1958
https://www.cian.ru/sale/flat/298654675/,34.0,20.0,0
https://www.cian.ru/sale/flat/301042196/,32.0,8.0,2007
https://www.cian.ru/sale/flat/301060519/,34.0,13.0,2021
https://www.cian.ru/sale/flat/297874677/,25.0,10.0,2020
https://www.cian.ru/sale/flat/295834476/,30.9,24.8,0
https://www.cian.ru/sale/flat/298463311/,38.5,11.2,0
https://www.cian.ru/sale/flat/301733916/,48.0,15.0,2008
https://www.cian.ru/sale/flat/301754317/,24.6,17.5,0
https://www.cian.ru/sale/flat/301168869/,32.0,8.0,1959
https://www.cian.ru/sale/flat/302003290/,32.0,6.0,2009
https://www.cian.ru/sale/flat/298279037/,39.5,6.0,0
https://www.cian.ru/sale/flat/296120162/,28.7,15.6,0
https://www.cian.ru/sale/flat/295835221/,27.2,28.2,0
https://www.cian.ru/sale/flat/295836235/,27.6,26.5,0
https://www.cian.ru/sale/flat/298516522/,26.1,6.0,0
https://www.cian.ru/sale/flat/298576230/,21.9,8.3,0
https://www.cian.ru/sale/flat/301554981/,29.4,4.6,0
https://www.cian.ru/sale/flat/294564627/,26.0,20.0,0
https://www.cian.ru/sale/flat/296357478/,12.1,17.6,0
https://www.cian.ru/sale/flat/296357554/,13.5,23.1,0
https://www.cian.ru/sale/flat/286307479/,26.0,9.0,2022
https://www.cian.ru/sale/flat/301316472/,32.2,13.0,1999
https://www.cian.ru/sale/flat/301221611/,27.0,6.0,2022
https://www.cian.ru/sale/flat/299244228/,32.0,10.0,2022
https://www.cian.ru/sale/flat/300678335/,22.4,23.4,0
https://www.cian.ru/sale/flat/301330431/,26.0,6.0,1962
https://www.cian.ru/sale/flat/300612650/,30.8,14.5,0
https://www.cian.ru/sale/flat/300650858/,23.5,7.0,0
https://www.cian.ru/sale/flat/299370205/,31.0,18.0,2001
https://www.cian.ru/sale/flat/299962045/,31.7,8.0,2022
https://www.cian.ru/sale/flat/293376164/,16.4,16.0,0
https://www.cian.ru/sale/flat/299370755/,23.8,8.8,0
https://www.cian.ru/sale/flat/299507088/,25.1,10.0,1898
https://www.cian.ru/sale/flat/301248747/,24.1,19.7,2022
https://www.cian.ru/sale/flat/291801938/,40.0,12.6,0
https://www.cian.ru/sale/flat/300269883/,36.0,10.0,0
https://www.cian.ru/sale/flat/298704523/,40.0,11.6,0
https://www.cian.ru/sale/flat/301557177/,9.4,14.6,0
https://www.cian.ru/sale/flat/295134014/,25.5,13.4,2021
https://www.cian.ru/sale/flat/288822153/,16.7,20.2,0
https://www.cian.ru/sale/flat/301804977/,26.8,8.3,0
https://www.cian.ru/sale/flat/299661848/,27.6,10.9,0
https://www.cian.ru/sale/flat/298211446/,34.5,8.3,1966
https://www.cian.ru/sale/flat/301601558/,37.6,10.0,2003
https://www.cian.ru/sale/flat/298000930/,23.3,18.9,0
https://www.cian.ru/sale/flat/298576265/,23.9,8.1,0
https://www.cian.ru/sale/flat/300556525/,25.2,12.0,2015
https://www.cian.ru/sale/flat/301822329/,35.0,19.0,0
https://www.cian.ru/sale/flat/301316469/,8.0,0,1926
https://www.cian.ru/sale/flat/298657116/,27.5,18.7,1971
https://www.cian.ru/sale/flat/301532494/,26.0,13.2,0
https://www.cian.ru/sale/flat/301027232/,26.3,8.0,0
https://www.cian.ru/sale/flat/299270083/,17.5,27.8,0
https://www.cian.ru/sale/flat/301899387/,21.6,5.8,1970
https://www.cian.ru/sale/flat/297463149/,29.7,9.1,0
https://www.cian.ru/sale/flat/298576242/,22.0,8.1,0
https://www.cian.ru/sale/flat/300357620/,24.5,16.2,0
https://www.cian.ru/sale/flat/293847148/,40.0,21.0,2022
https://www.cian.ru/sale/flat/300982481/,30.0,17.0,2021
https://www.cian.ru/sale/flat/301229864/,32.9,21.9,2023
https://www.cian.ru/sale/flat/301555099/,14.0,21.6,0
https://www.cian.ru/sale/flat/300029930/,23.5,30.2,0
https://www.cian.ru/sale/flat/301790191/,11.8,15.2,0
https://www.cian.ru/sale/flat/300477880/,31.2,10.7,1964
https://www.cian.ru/sale/flat/300888972/,41.5,14.5,0
https://www.cian.ru/sale/flat/300215446/,29.0,19.8,0
https://www.cian.ru/sale/flat/274701495/,27.6,5.1,0
https://www.cian.ru/sale/flat/301734073/,26.0,17.0,2022
https://www.cian.ru/sale/flat/301932382/,14.3,27.1,0
https://www.cian.ru/sale/flat/300921408/,40.9,4.3,0
https://www.cian.ru/sale/flat/301617182/,29.2,14.8,0
https://www.cian.ru/sale/flat/301669589/,34.7,8.0,1940
https://www.cian.ru/sale/flat/300386935/,12.0,17.9,0
https://www.cian.ru/sale/flat/300830730/,45.5,15.0,2016
https://www.cian.ru/sale/flat/298334110/,15.1,17.4,0
https://www.cian.ru/sale/flat/300612607/,24.1,26.0,0
https://www.cian.ru/sale/flat/296267485/,30.1,16.1,0
https://www.cian.ru/sale/flat/301346886/,25.0,18.5,0
https://www.cian.ru/sale/flat/301350835/,10.0,0,2007
https://www.cian.ru/sale/flat/301779022/,12.0,0,2003
https://www.cian.ru/sale/flat/299330698/,25.8,12.5,0
https://www.cian.ru/sale/flat/297677928/,27.1,8.1,2022
https://www.cian.ru/sale/flat/300542685/,22.0,9.0,1933
https://www.cian.ru/sale/flat/300923081/,26.0,20.0,0
https://www.cian.ru/sale/flat/299349779/,39.2,11.3,2019
https://www.cian.ru/sale/flat/301179351/,36.0,14.0,0
https://www.cian.ru/sale/flat/298334053/,15.7,19.2,0
https://www.cian.ru/sale/flat/302021742/,40.8,16.3,0
https://www.cian.ru/sale/flat/293201440/,38.4,5.2,0
https://www.cian.ru/sale/flat/291011295/,23.4,26.5,0
https://www.cian.ru/sale/flat/296745385/,24.2,9.7,0
https://www.cian.ru/sale/flat/299061868/,27.0,12.0,2021
https://www.cian.ru/sale/flat/300392335/,43.8,0,2021
https://www.cian.ru/sale/flat/298755539/,40.0,18.0,0
https://www.cian.ru/sale/flat/301020592/,27.7,21.2,0
https://www.cian.ru/sale/flat/301767499/,30.0,15.0,2023
https://www.cian.ru/sale/flat/301755877/,30.0,27.2,0
https://www.cian.ru/sale/flat/288821999/,34.2,17.5,0
https://www.cian.ru/sale/flat/293203953/,29.6,19.6,0
https://www.cian.ru/sale/flat/299661855/,25.7,18.6,0
https://www.cian.ru/sale/flat/298380172/,22.8,21.1,0
https://www.cian.ru/sale/flat/301919289/,32.5,18.9,0
https://www.cian.ru/sale/flat/301260997/,25.0,10.0,2021
https://www.cian.ru/sale/flat/301823709/,28.0,21.0,2023
https://www.cian.ru/sale/flat/301550917/,23.5,0,2022
https://www.cian.ru/sale/flat/301114708/,30.0,15.1,2022
https://www.cian.ru/sale/flat/298516142/,24.6,21.1,0
https://www.cian.ru/sale/flat/299566790/,32.9,15.4,2022
https://www.cian.ru/sale/flat/298664359/,13.7,18.9,2021
https://www.cian.ru/sale/flat/301930187/,30.6,0,1941
https://www.cian.ru/sale/flat/297989201/,24.1,25.6,0
https://www.cian.ru/sale/flat/301910947/,37.9,19.6,0
https://www.cian.ru/sale/flat/301772260/,39.0,5.8,0
https://www.cian.ru/sale/flat/301596422/,36.3,13.1,2021
https://www.cian.ru/sale/flat/299987374/,35.9,9.4,1924
https://www.cian.ru/sale/flat/293376050/,27.4,16.0,0
https://www.cian.ru/sale/flat/298220695/,35.5,16.5,2022
https://www.cian.ru/sale/flat/300192215/,39.4,12.7,2023
https://www.cian.ru/sale/flat/301262194/,30.0,12.0,2019
https://www.cian.ru/sale/flat/286886807/,48.2,18.2,0
https://www.cian.ru/sale/flat/301557264/,16.1,18.8,0
https://www.cian.ru/sale/flat/298380064/,25.9,13.3,0
https://www.cian.ru/sale/flat/301385335/,31.6,17.2,2018
https://www.cian.ru/sale/flat/301274843/,35.4,21.6,2023
https://www.cian.ru/sale/flat/301430495/,38.2,14.7,0
https://www.cian.ru/sale/flat/298516530/,23.7,23.8,0
https://www.cian.ru/sale/flat/300992579/,45.0,16.0,2008
https://www.cian.ru/sale/flat/301954491/,30.0,10.0,0
https://www.cian.ru/sale/flat/298169154/,31.5,8.5,0
https://www.cian.ru/sale/flat/301275795/,28.7,6.1,0
https://www.cian.ru/sale/flat/291207212/,31.8,14.0,2022
https://www.cian.ru/sale/flat/298833137/,29.7,16.0,2019
https://www.cian.ru/sale/flat/292035895/,14.7,24.3,0
https://www.cian.ru/sale/flat/300624465/,25.0,24.0,0
https://www.cian.ru/sale/flat/289484231/,27.8,20.2,0
https://www.cian.ru/sale/flat/293376160/,27.9,16.0,0
https://www.cian.ru/sale/flat/280126786/,50.1,7.7,0
https://www.cian.ru/sale/flat/300207883/,27.5,21.0,0
https://www.cian.ru/sale/flat/300358457/,34.8,23.5,0
https://www.cian.ru/sale/flat/301911016/,28.9,22.3,0
https://www.cian.ru/sale/flat/301312238/,32.2,23.7,0
https://www.cian.ru/sale/flat/301772439/,37.4,5.8,0
https://www.cian.ru/sale/flat/301432811/,27.6,11.3,2008
https://www.cian.ru/sale/flat/293201489/,45.3,5.8,0
https://www.cian.ru/sale/flat/301919279/,29.8,27.6,0
https://www.cian.ru/sale/flat/297812267/,43.0,15.0,0
https://www.cian.ru/sale/flat/301346665/,22.9,20.5,0
https://www.cian.ru/sale/flat/301882327/,33.1,15.1,0
https://www.cian.ru/sale/flat/285373719/,31.5,8.5,0
https://www.cian.ru/sale/flat/291063883/,38.6,15.5,0
https://www.cian.ru/sale/flat/290748906/,28.4,15.4,0
https://www.cian.ru/sale/flat/301912136/,36.4,21.8,0
https://www.cian.ru/sale/flat/301593989/,35.7,16.9,0
https://www.cian.ru/sale/flat/300358461/,34.3,25.2,0
https://www.cian.ru/sale/flat/288162001/,9.0,0,2012
https://www.cian.ru/sale/flat/300484470/,33.0,14.4,2016
https://www.cian.ru/sale/flat/291063908/,38.5,15.4,0
https://www.cian.ru/sale/flat/301323105/,30.0,10.0,2021
https://www.cian.ru/sale/flat/299137278/,43.7,5.4,0
https://www.cian.ru/sale/flat/292035896/,28.3,5.8,0
https://www.cian.ru/sale/flat/290856483/,27.2,8.6,0
https://www.cian.ru/sale/flat/299232358/,30.0,20.0,2017
https://www.cian.ru/sale/flat/299932467/,25.2,7.0,1894
https://www.cian.ru/sale/flat/295196480/,27.2,25.0,0
https://www.cian.ru/sale/flat/301507138/,33.0,44.3,2007
https://www.cian.ru/sale/flat/300737783/,39.6,14.1,0
https://www.cian.ru/sale/flat/299851880/,32.4,16.7,0
https://www.cian.ru/sale/flat/299717407/,28.3,13.0,2020
https://www.cian.ru/sale/flat/296578853/,29.8,16.2,0
https://www.cian.ru/sale/flat/295063261/,35.3,16.4,0
https://www.cian.ru/sale/flat/301388264/,35.0,12.0,2009
https://www.cian.ru/sale/flat/300019726/,32.8,13.3,0
https://www.cian.ru/sale/flat/300357362/,27.6,20.6,0
https://www.cian.ru/sale/flat/301589259/,30.0,10.0,2020
https://www.cian.ru/sale/flat/298734321/,32.0,17.0,2023
https://www.cian.ru/sale/flat/296578781/,39.6,17.3,0
https://www.cian.ru/sale/flat/300561404/,33.5,16.4,2022
https://www.cian.ru/sale/flat/297744464/,23.4,36.7,0
https://www.cian.ru/sale/flat/295656889/,33.0,20.9,2019
https://www.cian.ru/sale/flat/301734687/,35.5,11.5,0
https://www.cian.ru/sale/flat/291044414/,53.2,5.0,1901
https://www.cian.ru/sale/flat/298516148/,28.9,25.7,0
https://www.cian.ru/sale/flat/264099911/,45.8,11.5,0
https://www.cian.ru/sale/flat/298516199/,29.6,23.5,0
https://www.cian.ru/sale/flat/299981939/,47.6,22.0,2022
https://www.cian.ru/sale/flat/301173954/,35.9,4.9,0
https://www.cian.ru/sale/flat/301680801/,40.0,10.0,1957
https://www.cian.ru/sale/flat/298723575/,30.7,15.1,2023
https://www.cian.ru/sale/flat/299967437/,40.0,20.0,0
https://www.cian.ru/sale/flat/302022659/,35.0,9.0,2021
https://www.cian.ru/sale/flat/296921103/,29.7,27.7,0
https://www.cian.ru/sale/flat/301156873/,40.0,10.0,2008
https://www.cian.ru/sale/flat/300064547/,20.7,0,2022
https://www.cian.ru/sale/flat/300321398/,32.5,41.7,1953
https://www.cian.ru/sale/flat/293675485/,60.0,20.0,2011
https://www.cian.ru/sale/flat/300705607/,41.5,18.0,2005
https://www.cian.ru/sale/flat/301406830/,35.2,7.0,2022
https://www.cian.ru/sale/flat/297210375/,12.0,19.2,2018
https://www.cian.ru/sale/flat/301346299/,25.1,22.7,0
https://www.cian.ru/sale/flat/300327981/,36.7,25.9,2022
https://www.cian.ru/sale/flat/299163344/,27.7,20.0,0
https://www.cian.ru/sale/flat/291868747/,31.9,21.5,0
https://www.cian.ru/sale/flat/301119651/,45.0,17.0,2010
https://www.cian.ru/sale/flat/301174011/,40.8,10.1,0
https://www.cian.ru/sale/flat/293721202/,27.3,28.1,0
https://www.cian.ru/sale/flat/301041159/,36.9,41.6,2022
https://www.cian.ru/sale/flat/301498692/,50.0,0,2022
https://www.cian.ru/sale/flat/296805987/,28.2,16.0,2020
https://www.cian.ru/sale/flat/301357284/,63.5,10.0,2020
https://www.cian.ru/sale/flat/286250464/,39.3,11.8,0
https://www.cian.ru/sale/flat/299163309/,29.0,27.4,0
https://www.cian.ru/sale/flat/298003509/,24.9,6.0,0
https://www.cian.ru/sale/flat/297913032/,23.7,16.5,0
https://www.cian.ru/sale/flat/301173809/,45.2,5.1,0
https://www.cian.ru/sale/flat/301558713/,15.2,18.4,2023
https://www.cian.ru/sale/flat/301297182/,39.9,10.4,1953
https://www.cian.ru/sale/flat/299801806/,30.2,9.4,0
https://www.cian.ru/sale/flat/298329466/,44.4,8.5,0
https://www.cian.ru/sale/flat/301124369/,58.0,8.0,2020
https://www.cian.ru/sale/flat/300005835/,20.0,0,1890
https://www.cian.ru/sale/flat/299622445/,34.6,24.3,0
https://www.cian.ru/sale/flat/301346213/,25.8,23.0,0
https://www.cian.ru/sale/flat/299945249/,36.0,14.8,2014
https://www.cian.ru/sale/flat/301309102/,70.0,12.0,1953
https://www.cian.ru/sale/flat/296382222/,38.8,10.0,2012
https://www.cian.ru/sale/flat/299066784/,57.6,7.8,0
https://www.cian.ru/sale/flat/299519415/,36.4,5.2,2023
https://www.cian.ru/sale/flat/299066819/,51.2,22.1,0
https://www.cian.ru/sale/flat/289464458/,26.8,18.4,0
https://www.cian.ru/sale/flat/252209191/,60.0,10.0,2013
https://www.cian.ru/sale/flat/301986538/,65.0,25.0,2008
https://www.cian.ru/sale/flat/300539848/,70.0,10.0,2000
https://www.cian.ru/sale/flat/301712489/,56.9,10.9,0
https://www.cian.ru/sale/flat/301180686/,48.9,12.0,0
https://www.cian.ru/sale/flat/298329491/,59.4,9.9,0
https://www.cian.ru/sale/flat/297300467/,58.8,11.3,0
https://www.cian.ru/sale/flat/284287625/,47.0,20.0,0
https://www.cian.ru/sale/flat/299121997/,37.1,21.3,0
https://www.cian.ru/sale/flat/300667260/,53.0,20.0,2012
https://www.cian.ru/sale/flat/300807297/,19.0,0,2013
https://www.cian.ru/sale/flat/301654748/,34.9,7.0,0
https://www.cian.ru/sale/flat/301255231/,40.0,15.0,0
https://www.cian.ru/sale/flat/284611342/,43.7,7.0,2019
https://www.cian.ru/sale/flat/299216001/,55.0,15.0,2020
https://www.cian.ru/sale/flat/279918609/,40.0,10.0,2016
https://www.cian.ru/sale/flat/295762801/,16.0,0,2017
https://www.cian.ru/sale/flat/298736248/,50.0,15.0,0
https://www.cian.ru/sale/flat/297813183/,7.7,0,1953
https://www.cian.ru/sale/flat/300994472/,33.5,5.1,1902
https://www.cian.ru/sale/flat/293612862/,100.0,15.0,2020
https://www.cian.ru/sale/flat/300539749/,66.0,10.0,1910
https://www.cian.ru/sale/flat/299801864/,82.6,38.4,0
https://www.cian.ru/sale/flat/300006012/,10.0,0,1910
https://www.cian.ru/sale/flat/293713709/,46.6,44.5,0
https://www.cian.ru/sale/flat/296470579/,74.0,20.0,0
https://www.cian.ru/sale/flat/298240165/,44.8,9.5,0
https://www.cian.ru/sale/flat/301559691/,100.0,26.0,1903
https://www.cian.ru/sale/flat/299735585/,100.0,0,2022
https://www.cian.ru/sale/flat/293911215/,70.6,14.2,0
https://www.cian.ru/sale/flat/295370167/,61.0,15.0,1912
https://www.cian.ru/sale/flat/299433436/,54.0,26.0,2023
https://www.cian.ru/sale/flat/294106848/,110.0,20.0,2008
https://www.cian.ru/sale/flat/288962979/,92.0,20.0,2008
https://www.cian.ru/sale/flat/301575627/,59.6,29.9,0
https://www.cian.ru/sale/flat/302010939/,40.0,0,2022
https://www.cian.ru/sale/flat/301354766/,98.0,13.0,0
